exp,prod,sum,const,nodes,unique_feats,filename,algo
348,111,130,731,1320,451,COIL20_old/5/COIL20-0.019911925255234608-49.0.tree,OLD
745,257,332,1691,3025,768,COIL20_old/5/COIL20-0.029737254545793568-10.0.tree,OLD
460,190,196,1063,1909,624,COIL20_old/5/COIL20-0.022914070068559833-39.0.tree,OLD
254,84,101,553,992,360,COIL20_old/5/COIL20-0.021181976115955126-43.0.tree,OLD
617,218,306,1479,2620,726,COIL20_old/5/COIL20-0.024364101274311933-23.0.tree,OLD
513,187,183,1057,1940,608,COIL20_old/5/COIL20-0.01793237433862377-52.0.tree,OLD
373,126,216,965,1680,554,COIL20_old/5/COIL20-0.03586307195021937-5.0.tree,OLD
613,216,303,1467,2599,721,COIL20_old/5/COIL20-0.023977906792607473-25.0.tree,OLD
568,216,208,1193,2185,669,COIL20_old/5/COIL20-0.013033536869364426-68.0.tree,OLD
623,236,240,1339,2438,715,COIL20_old/5/COIL20-0.011630081414411908-83.0.tree,OLD
622,235,240,1333,2430,715,COIL20_old/5/COIL20-0.011900115973619563-79.0.tree,OLD
614,228,232,1307,2381,708,COIL20_old/5/COIL20-0.01225517456591374-77.0.tree,OLD
761,263,341,1725,3090,772,COIL20_old/5/COIL20-0.02982764643416097-9.0.tree,OLD
429,148,214,1009,1800,505,COIL20_old/5/COIL20-0.052252927285937-3.0.tree,OLD
513,187,183,1055,1938,607,COIL20_old/5/COIL20-0.01920622112303544-50.0.tree,OLD
544,203,201,1150,2098,648,COIL20_old/5/COIL20-0.013715196270213559-63.0.tree,OLD
513,187,183,1059,1942,609,COIL20_old/5/COIL20-0.017312602466651117-54.0.tree,OLD
617,218,306,1480,2621,726,COIL20_old/5/COIL20-0.02423551727028883-24.0.tree,OLD
348,111,130,730,1319,451,COIL20_old/5/COIL20-0.02015503903047916-48.0.tree,OLD
624,237,240,1340,2441,719,COIL20_old/5/COIL20-0.011677297581786872-82.0.tree,OLD
622,235,240,1334,2431,716,COIL20_old/5/COIL20-0.011776061461360121-80.0.tree,OLD
601,211,298,1439,2549,721,COIL20_old/5/COIL20-0.02475290399806168-21.0.tree,OLD
588,222,217,1239,2266,688,COIL20_old/5/COIL20-0.012907852205826909-71.0.tree,OLD
588,222,217,1240,2267,688,COIL20_old/5/COIL20-0.012876285490721118-72.0.tree,OLD
534,185,269,1298,2286,676,COIL20_old/5/COIL20-0.027273350752663517-15.0.tree,OLD
536,202,200,1138,2076,642,COIL20_old/5/COIL20-0.015191379760041923-59.0.tree,OLD
254,84,101,551,990,357,COIL20_old/5/COIL20-0.02234901305983983-41.0.tree,OLD
538,203,201,1144,2086,639,COIL20_old/5/COIL20-0.015501865358819478-58.0.tree,OLD
513,187,183,1056,1939,608,COIL20_old/5/COIL20-0.018707685930397677-51.0.tree,OLD
203,94,151,536,984,316,COIL20_old/5/COIL20-0.07699701682316018-2.0.tree,OLD
601,229,226,1288,2344,704,COIL20_old/5/COIL20-0.01261338866532552-74.0.tree,OLD
513,187,183,1060,1943,610,COIL20_old/5/COIL20-0.01694117249795135-55.0.tree,OLD
538,202,200,1140,2080,644,COIL20_old/5/COIL20-0.01446610216856642-61.0.tree,OLD
574,202,284,1376,2436,703,COIL20_old/5/COIL20-0.02676782919740711-16.0.tree,OLD
264,87,100,562,1013,363,COIL20_old/5/COIL20-0.020698857496832312-44.0.tree,OLD
513,187,183,1058,1941,608,COIL20_old/5/COIL20-0.017557835438557712-53.0.tree,OLD
276,92,106,593,1067,386,COIL20_old/5/COIL20-0.020677397719650603-45.0.tree,OLD
538,202,200,1139,2079,644,COIL20_old/5/COIL20-0.014883490759371787-60.0.tree,OLD
567,190,269,1340,2366,686,COIL20_old/5/COIL20-0.028607198748044738-12.0.tree,OLD
254,84,101,552,991,358,COIL20_old/5/COIL20-0.022012957373871933-42.0.tree,OLD
544,203,201,1149,2097,648,COIL20_old/5/COIL20-0.01414569593486853-62.0.tree,OLD
588,222,217,1241,2268,689,COIL20_old/5/COIL20-0.012616707187570297-73.0.tree,OLD
276,92,106,594,1068,386,COIL20_old/5/COIL20-0.020666335978836214-46.0.tree,OLD
590,223,219,1245,2277,689,COIL20_old/5/COIL20-0.01302969436992324-69.0.tree,OLD
542,201,200,1146,2089,652,COIL20_old/5/COIL20-0.013348307437215878-66.0.tree,OLD
527,178,241,1208,2154,665,COIL20_old/5/COIL20-0.025025162549369928-17.0.tree,OLD
134,44,100,342,620,193,COIL20_old/5/COIL20-0.13384304670616298-1.0.tree,OLD
587,222,217,1237,2263,688,COIL20_old/5/COIL20-0.012953251918919828-70.0.tree,OLD
545,203,201,1152,2101,648,COIL20_old/5/COIL20-0.013623500260822874-64.0.tree,OLD
570,191,271,1349,2381,687,COIL20_old/5/COIL20-0.02829702753558444-13.0.tree,OLD
745,257,332,1692,3026,768,COIL20_old/5/COIL20-0.029367466372308415-11.0.tree,OLD
530,198,197,1123,2048,631,COIL20_old/5/COIL20-0.015503984555481187-57.0.tree,OLD
508,185,180,1048,1921,603,COIL20_old/5/COIL20-0.01633505896490095-56.0.tree,OLD
621,235,240,1334,2430,717,COIL20_old/5/COIL20-0.011748581768387834-81.0.tree,OLD
464,200,224,1164,2052,611,COIL20_old/14/COIL20-0.053102468980549045-8.0.tree,OLD
296,95,90,599,1080,423,COIL20_old/14/COIL20-0.014091737927565628-65.0.tree,OLD
275,95,82,547,999,384,COIL20_old/14/COIL20-0.018614103603100063-51.0.tree,OLD
489,216,205,1094,2004,609,COIL20_old/14/COIL20-0.03766464527908242-13.0.tree,OLD
328,103,98,647,1176,453,COIL20_old/14/COIL20-0.013829155488486289-67.0.tree,OLD
281,96,84,557,1018,389,COIL20_old/14/COIL20-0.01803655264922943-53.0.tree,OLD
228,70,70,457,825,364,COIL20_old/14/COIL20-0.020760267624265083-43.0.tree,OLD
481,200,217,1099,1997,621,COIL20_old/14/COIL20-0.03356114697444057-16.0.tree,OLD
91,50,42,270,453,186,COIL20_old/14/COIL20-0.027437437122736053-25.0.tree,OLD
494,211,209,1088,2002,628,COIL20_old/14/COIL20-0.036658236455771154-14.0.tree,OLD
302,99,90,605,1096,411,COIL20_old/14/COIL20-0.014491171566435368-63.0.tree,OLD
68,39,25,186,318,115,COIL20_old/14/COIL20-0.029336155823831866-22.0.tree,OLD
270,123,119,606,1118,414,COIL20_old/14/COIL20-0.1161210783217822-2.0.tree,OLD
296,101,88,591,1076,416,COIL20_old/14/COIL20-0.014952585885685044-61.0.tree,OLD
171,60,79,388,698,251,COIL20_old/14/COIL20-0.14211143015500421-1.0.tree,OLD
291,99,87,577,1054,407,COIL20_old/14/COIL20-0.017327576570534742-56.0.tree,OLD
490,209,223,1128,2050,632,COIL20_old/14/COIL20-0.029688710969521137-20.0.tree,OLD
48,23,35,127,233,81,COIL20_old/14/COIL20-0.08108833556896883-4.0.tree,OLD
465,143,130,900,1638,599,COIL20_old/14/COIL20-0.011299067553468212-83.0.tree,OLD
470,151,132,914,1667,604,COIL20_old/14/COIL20-0.010726826235189502-84.0.tree,OLD
329,104,98,648,1179,454,COIL20_old/14/COIL20-0.014089013246143922-66.0.tree,OLD
333,104,98,655,1190,457,COIL20_old/14/COIL20-0.01335506092108224-71.0.tree,OLD
340,108,100,677,1225,473,COIL20_old/14/COIL20-0.013180378567701934-73.0.tree,OLD
275,95,84,552,1006,389,COIL20_old/14/COIL20-0.01912583137715146-49.0.tree,OLD
333,104,98,653,1188,456,COIL20_old/14/COIL20-0.013403860663984246-70.0.tree,OLD
461,142,129,892,1624,596,COIL20_old/14/COIL20-0.011751667411878441-80.0.tree,OLD
299,101,89,592,1081,413,COIL20_old/14/COIL20-0.015478041862284686-59.0.tree,OLD
47,20,29,106,202,76,COIL20_old/14/COIL20-0.06611484881511392-6.0.tree,OLD
410,171,193,955,1729,576,COIL20_old/14/COIL20-0.05000086165139034-9.0.tree,OLD
228,71,70,459,828,365,COIL20_old/14/COIL20-0.020651652973394774-44.0.tree,OLD
493,209,222,1125,2049,636,COIL20_old/14/COIL20-0.03308144002906288-17.0.tree,OLD
381,172,188,937,1678,542,COIL20_old/14/COIL20-0.05675086398017731-7.0.tree,OLD
298,100,89,599,1086,412,COIL20_old/14/COIL20-0.014529468477531615-62.0.tree,OLD
428,141,119,834,1522,554,COIL20_old/14/COIL20-0.012556077203963734-76.0.tree,OLD
494,210,224,1134,2062,636,COIL20_old/14/COIL20-0.030608640267529963-19.0.tree,OLD
281,96,84,558,1019,390,COIL20_old/14/COIL20-0.01784013106416349-54.0.tree,OLD
433,185,208,1033,1859,592,COIL20_old/14/COIL20-0.04714622224085252-10.0.tree,OLD
470,151,133,920,1674,608,COIL20_old/14/COIL20-0.010487217285192363-86.0.tree,OLD
233,72,71,465,841,367,COIL20_old/14/COIL20-0.01917111465086696-48.0.tree,OLD
340,108,100,675,1223,472,COIL20_old/14/COIL20-0.013304468011773596-72.0.tree,OLD
211,70,67,443,791,353,COIL20_old/14/COIL20-0.021806358987257024-41.0.tree,OLD
171,49,56,358,634,297,COIL20_old/14/COIL20-0.024071395968402742-39.0.tree,OLD
486,160,140,959,1745,606,COIL20_old/14/COIL20-0.012282654258886305-77.0.tree,OLD
281,96,84,559,1020,390,COIL20_old/14/COIL20-0.017451957113048977-55.0.tree,OLD
330,103,98,650,1181,454,COIL20_old/14/COIL20-0.013457096747149733-69.0.tree,OLD
293,101,88,586,1068,398,COIL20_old/14/COIL20-0.016344409046874064-58.0.tree,OLD
291,99,87,578,1055,407,COIL20_old/14/COIL20-0.017174505365526616-57.0.tree,OLD
422,140,119,824,1505,549,COIL20_old/14/COIL20-0.013179994317757848-74.0.tree,OLD
228,71,70,460,829,366,COIL20_old/14/COIL20-0.020562472054549308-45.0.tree,OLD
68,39,25,187,319,116,COIL20_old/14/COIL20-0.028915961044041538-23.0.tree,OLD
211,70,67,444,792,354,COIL20_old/14/COIL20-0.02105368321037243-42.0.tree,OLD
428,141,119,833,1521,554,COIL20_old/14/COIL20-0.0128857287241963-75.0.tree,OLD
299,101,89,593,1082,413,COIL20_old/14/COIL20-0.015404580259333833-60.0.tree,OLD
282,96,84,556,1018,390,COIL20_old/14/COIL20-0.018595321931589137-52.0.tree,OLD
214,68,67,441,790,355,COIL20_old/14/COIL20-0.022798387547507626-40.0.tree,OLD
95,50,42,276,463,192,COIL20_old/14/COIL20-0.024694498006557042-28.0.tree,OLD
493,209,222,1126,2050,634,COIL20_old/14/COIL20-0.032242995007079445-18.0.tree,OLD
461,142,129,893,1625,597,COIL20_old/14/COIL20-0.011625039589387876-81.0.tree,OLD
494,211,209,1089,2003,628,COIL20_old/14/COIL20-0.03605905106565288-15.0.tree,OLD
92,50,42,272,456,188,COIL20_old/14/COIL20-0.026579465217229148-26.0.tree,OLD
490,161,140,962,1753,606,COIL20_old/14/COIL20-0.01226795960950916-78.0.tree,OLD
227,70,69,457,823,363,COIL20_old/14/COIL20-0.019841782174528866-47.0.tree,OLD
193,85,81,405,764,302,COIL20_old/14/COIL20-0.09529034158655658-3.0.tree,OLD
80,46,31,221,378,142,COIL20_old/14/COIL20-0.028163646229227235-24.0.tree,OLD
470,151,132,915,1668,604,COIL20_old/14/COIL20-0.010638996013114799-85.0.tree,OLD
91,50,42,272,455,189,COIL20_old/14/COIL20-0.02603794060660347-27.0.tree,OLD
330,103,98,649,1180,453,COIL20_old/14/COIL20-0.013825650663238376-68.0.tree,OLD
426,187,196,993,1802,552,COIL20_old/14/COIL20-0.04062589658320298-12.0.tree,OLD
275,95,82,546,998,384,COIL20_old/14/COIL20-0.018697474197035213-50.0.tree,OLD
461,143,130,893,1627,597,COIL20_old/14/COIL20-0.012022377319471866-79.0.tree,OLD
419,185,194,985,1783,543,COIL20_old/14/COIL20-0.04337187476712073-11.0.tree,OLD
464,142,129,897,1632,597,COIL20_old/14/COIL20-0.011488258253222583-82.0.tree,OLD
49,16,35,120,220,71,COIL20_old/14/COIL20-0.07436856090245197-5.0.tree,OLD
226,68,70,458,822,368,COIL20_old/14/COIL20-0.020236406867128576-46.0.tree,OLD
312,102,93,625,1132,423,COIL20_old/14/COIL20-0.014218691780312154-64.0.tree,OLD
470,151,133,921,1675,609,COIL20_old/14/COIL20-0.010397267866458504-87.0.tree,OLD
201,73,68,389,731,230,COIL20_old/22/COIL20-0.027761697499813276-21.0.tree,OLD
380,106,139,778,1403,465,COIL20_old/22/COIL20-0.01624436433415344-62.0.tree,OLD
410,169,181,949,1709,533,COIL20_old/22/COIL20-0.0579710438557271-6.0.tree,OLD
327,92,121,672,1212,400,COIL20_old/22/COIL20-0.017864327166703775-50.0.tree,OLD
986,354,368,2136,3844,857,COIL20_old/22/COIL20-0.012657623984648425-77.0.tree,OLD
408,167,172,926,1673,526,COIL20_old/22/COIL20-0.054650507209926424-7.0.tree,OLD
360,103,133,740,1336,444,COIL20_old/22/COIL20-0.017107296557120122-54.0.tree,OLD
191,72,71,399,733,265,COIL20_old/22/COIL20-0.0266057455846197-22.0.tree,OLD
370,105,125,722,1322,444,COIL20_old/22/COIL20-0.01676445245547392-57.0.tree,OLD
1077,384,382,2309,4152,885,COIL20_old/22/COIL20-0.008080718104925666-110.0.tree,OLD
197,67,70,390,724,221,COIL20_old/22/COIL20-0.029003570031298276-19.0.tree,OLD
1051,371,380,2244,4046,873,COIL20_old/22/COIL20-0.011113730997093618-86.0.tree,OLD
1055,371,382,2251,4059,874,COIL20_old/22/COIL20-0.01009819332662576-93.0.tree,OLD
992,355,367,2140,3854,857,COIL20_old/22/COIL20-0.012461272263207868-78.0.tree,OLD
1055,371,382,2253,4061,875,COIL20_old/22/COIL20-0.009816060716148212-95.0.tree,OLD
123,29,51,266,469,169,COIL20_old/22/COIL20-0.024224408953722742-37.0.tree,OLD
143,56,44,268,511,162,COIL20_old/22/COIL20-0.04895770456069809-8.0.tree,OLD
143,51,40,252,486,149,COIL20_old/22/COIL20-0.04079862275504881-11.0.tree,OLD
1053,371,381,2247,4052,875,COIL20_old/22/COIL20-0.010711328154110022-89.0.tree,OLD
378,106,139,776,1399,464,COIL20_old/22/COIL20-0.016669845461658395-60.0.tree,OLD
1155,412,416,2493,4476,904,COIL20_old/22/COIL20-0.007995961882405422-111.0.tree,OLD
181,48,72,366,667,244,COIL20_old/22/COIL20-0.024220403439153493-38.0.tree,OLD
1077,384,382,2306,4149,885,COIL20_old/22/COIL20-0.008338223787167698-107.0.tree,OLD
1071,383,384,2297,4135,886,COIL20_old/22/COIL20-0.00874635544749941-103.0.tree,OLD
347,101,120,670,1238,422,COIL20_old/22/COIL20-0.021887738467844198-43.0.tree,OLD
1156,412,417,2496,4481,905,COIL20_old/22/COIL20-0.007735847958117548-113.0.tree,OLD
55,32,10,112,209,73,COIL20_old/22/COIL20-0.026168946549669003-25.0.tree,OLD
348,101,120,676,1245,426,COIL20_old/22/COIL20-0.02019664281988165-47.0.tree,OLD
1046,369,382,2238,4035,870,COIL20_old/22/COIL20-0.011625703293836831-83.0.tree,OLD
316,93,110,641,1160,393,COIL20_old/22/COIL20-0.01886180508979729-48.0.tree,OLD
360,103,133,741,1337,445,COIL20_old/22/COIL20-0.017088421734109793-55.0.tree,OLD
501,150,186,1040,1877,596,COIL20_old/22/COIL20-0.014540017885088075-71.0.tree,OLD
259,112,130,656,1157,347,COIL20_old/22/COIL20-0.1467948314889334-1.0.tree,OLD
404,110,148,821,1483,486,COIL20_old/22/COIL20-0.015382922535211507-66.0.tree,OLD
405,110,148,824,1487,487,COIL20_old/22/COIL20-0.01466387445040579-69.0.tree,OLD
360,103,133,742,1338,445,COIL20_old/22/COIL20-0.0170752524405709-56.0.tree,OLD
992,355,367,2142,3856,858,COIL20_old/22/COIL20-0.01220233437662982-80.0.tree,OLD
1071,383,384,2296,4134,885,COIL20_old/22/COIL20-0.008925404277517146-100.0.tree,OLD
113,38,36,224,411,139,COIL20_old/22/COIL20-0.04583877105223949-9.0.tree,OLD
1071,383,384,2297,4135,886,COIL20_old/22/COIL20-0.008856914635963775-101.0.tree,OLD
1053,371,381,2248,4053,873,COIL20_old/22/COIL20-0.01089499962739382-87.0.tree,OLD
188,60,56,350,654,242,COIL20_old/22/COIL20-0.04313911245249302-10.0.tree,OLD
329,95,120,677,1221,415,COIL20_old/22/COIL20-0.01836637882852654-49.0.tree,OLD
59,33,10,116,218,81,COIL20_old/22/COIL20-0.025820501713987365-26.0.tree,OLD
378,106,139,777,1400,465,COIL20_old/22/COIL20-0.01640952194649431-61.0.tree,OLD
61,34,12,131,238,95,COIL20_old/22/COIL20-0.024424556598852343-28.0.tree,OLD
1054,371,382,2249,4056,874,COIL20_old/22/COIL20-0.010167369960503547-92.0.tree,OLD
308,100,132,671,1211,449,COIL20_old/22/COIL20-0.02303250055890893-39.0.tree,OLD
405,110,148,825,1488,488,COIL20_old/22/COIL20-0.0145594632610484-70.0.tree,OLD
1054,371,382,2248,4055,874,COIL20_old/22/COIL20-0.010294160798122953-91.0.tree,OLD
1049,371,380,2243,4043,873,COIL20_old/22/COIL20-0.011120437905208669-85.0.tree,OLD
403,110,148,819,1480,485,COIL20_old/22/COIL20-0.01540419600938947-64.0.tree,OLD
163,65,60,367,655,193,COIL20_old/22/COIL20-0.06181685017512495-5.0.tree,OLD
1055,371,382,2252,4060,875,COIL20_old/22/COIL20-0.010073892428646036-94.0.tree,OLD
500,151,186,1045,1882,598,COIL20_old/22/COIL20-0.013859429726507666-73.0.tree,OLD
992,355,367,2143,3857,858,COIL20_old/22/COIL20-0.012097888255459321-81.0.tree,OLD
209,74,71,404,758,237,COIL20_old/22/COIL20-0.03267263302034423-17.0.tree,OLD
138,47,37,239,461,137,COIL20_old/22/COIL20-0.03889797116029625-12.0.tree,OLD
347,101,120,671,1239,423,COIL20_old/22/COIL20-0.0216825955734411-44.0.tree,OLD
1155,412,416,2494,4477,904,COIL20_old/22/COIL20-0.0077372685185172485-112.0.tree,OLD
201,73,68,388,730,230,COIL20_old/22/COIL20-0.028225999515612388-20.0.tree,OLD
358,102,132,734,1326,441,COIL20_old/22/COIL20-0.017360214527907813-53.0.tree,OLD
1144,408,417,2480,4449,902,COIL20_old/22/COIL20-0.0077121991206489104-114.0.tree,OLD
1053,371,381,2246,4051,874,COIL20_old/22/COIL20-0.010745957224830627-88.0.tree,OLD
1071,383,384,2295,4133,885,COIL20_old/22/COIL20-0.009166992696923004-99.0.tree,OLD
113,59,53,284,509,172,COIL20_old/22/COIL20-0.089950944090469-2.0.tree,OLD
499,151,186,1043,1879,599,COIL20_old/22/COIL20-0.013890693699232515-72.0.tree,OLD
1056,371,382,2253,4062,876,COIL20_old/22/COIL20-0.009739210727327141-96.0.tree,OLD
1072,384,381,2299,4136,886,COIL20_old/22/COIL20-0.008604823384752214-106.0.tree,OLD
136,71,57,352,616,223,COIL20_old/22/COIL20-0.06691141059318834-4.0.tree,OLD
137,71,55,349,612,220,COIL20_old/22/COIL20-0.07587324875176937-3.0.tree,OLD
209,74,71,405,759,238,COIL20_old/22/COIL20-0.03157802136895488-18.0.tree,OLD
348,101,120,675,1244,425,COIL20_old/22/COIL20-0.02043696205007761-46.0.tree,OLD
509,156,182,1049,1896,602,COIL20_old/22/COIL20-0.012731574632982134-76.0.tree,OLD
1077,384,382,2307,4150,885,COIL20_old/22/COIL20-0.008306633784186113-108.0.tree,OLD
203,74,67,397,741,229,COIL20_old/22/COIL20-0.03605448664207522-15.0.tree,OLD
404,110,148,820,1482,485,COIL20_old/22/COIL20-0.01539308769282366-65.0.tree,OLD
358,102,132,733,1325,441,COIL20_old/22/COIL20-0.017459595536179595-52.0.tree,OLD
1071,383,384,2298,4136,886,COIL20_old/22/COIL20-0.008671613011400958-104.0.tree,OLD
520,163,186,1076,1945,613,COIL20_old/22/COIL20-0.013686656978909972-75.0.tree,OLD
1046,369,382,2239,4036,870,COIL20_old/22/COIL20-0.011416310362172555-84.0.tree,OLD
1077,384,382,2308,4151,885,COIL20_old/22/COIL20-0.0081016539049103-109.0.tree,OLD
348,101,120,674,1243,425,COIL20_old/22/COIL20-0.02142744196661389-45.0.tree,OLD
1071,383,384,2298,4136,886,COIL20_old/22/COIL20-0.008792151054474562-102.0.tree,OLD
203,74,67,396,740,229,COIL20_old/22/COIL20-0.038160502366048066-14.0.tree,OLD
404,110,148,822,1484,486,COIL20_old/22/COIL20-0.014945343356434937-67.0.tree,OLD
1027,368,375,2216,3986,873,COIL20_old/22/COIL20-0.009660800450853047-97.0.tree,OLD
222,76,77,417,792,235,COIL20_old/22/COIL20-0.033542144068112456-16.0.tree,OLD
520,163,186,1075,1944,612,COIL20_old/22/COIL20-0.013846737834414147-74.0.tree,OLD
403,110,148,818,1479,484,COIL20_old/22/COIL20-0.015749205883449413-63.0.tree,OLD
370,105,134,754,1363,452,COIL20_old/22/COIL20-0.01668105857366403-59.0.tree,OLD
1054,371,382,2247,4054,874,COIL20_old/22/COIL20-0.01031487536329051-90.0.tree,OLD
347,101,120,669,1237,421,COIL20_old/22/COIL20-0.021889298755495834-42.0.tree,OLD
404,110,148,823,1485,486,COIL20_old/22/COIL20-0.014754138255458904-68.0.tree,OLD
358,102,132,732,1324,441,COIL20_old/22/COIL20-0.017775344194799703-51.0.tree,OLD
1024,361,376,2199,3960,864,COIL20_old/22/COIL20-0.01178833417169678-82.0.tree,OLD
1027,368,375,2217,3987,873,COIL20_old/22/COIL20-0.009508940215366968-98.0.tree,OLD
60,34,10,121,225,86,COIL20_old/22/COIL20-0.02566764009985789-27.0.tree,OLD
1078,384,384,2305,4151,886,COIL20_old/22/COIL20-0.008671368488710585-105.0.tree,OLD
992,355,367,2141,3855,857,COIL20_old/22/COIL20-0.012457138665324552-79.0.tree,OLD
697,291,264,1599,2851,773,COIL20_old/25/COIL20-0.014112825098740789-74.0.tree,OLD
818,334,297,1821,3270,815,COIL20_old/25/COIL20-0.01254761206125743-82.0.tree,OLD
289,133,130,703,1255,422,COIL20_old/25/COIL20-0.04803496907370125-4.0.tree,OLD
818,333,297,1821,3269,816,COIL20_old/25/COIL20-0.012343272598554222-83.0.tree,OLD
600,254,236,1411,2501,741,COIL20_old/25/COIL20-0.01518949344213466-69.0.tree,OLD
320,118,151,782,1371,483,COIL20_old/25/COIL20-0.02237460643490563-26.0.tree,OLD
549,236,213,1274,2272,710,COIL20_old/25/COIL20-0.01734709181011934-59.0.tree,OLD
320,118,151,784,1373,485,COIL20_old/25/COIL20-0.02192637305313322-28.0.tree,OLD
320,118,151,787,1376,486,COIL20_old/25/COIL20-0.02154902796408059-31.0.tree,OLD
685,288,262,1578,2813,773,COIL20_old/25/COIL20-0.015173552891422859-70.0.tree,OLD
320,118,151,786,1375,486,COIL20_old/25/COIL20-0.0215895139354646-30.0.tree,OLD
817,334,293,1815,3259,817,COIL20_old/25/COIL20-0.011804239790595472-86.0.tree,OLD
380,127,168,869,1544,525,COIL20_old/25/COIL20-0.02605778187644392-14.0.tree,OLD
515,224,204,1195,2138,696,COIL20_old/25/COIL20-0.020076104776808767-51.0.tree,OLD
532,232,208,1241,2213,708,COIL20_old/25/COIL20-0.018417216260526448-58.0.tree,OLD
727,305,272,1655,2959,788,COIL20_old/25/COIL20-0.012694360608093369-80.0.tree,OLD
113,75,96,438,722,208,COIL20_old/25/COIL20-0.1364244145428128-1.0.tree,OLD
562,236,217,1308,2323,707,COIL20_old/25/COIL20-0.015514825061479276-64.0.tree,OLD
320,120,170,818,1428,471,COIL20_old/25/COIL20-0.02460035677025152-18.0.tree,OLD
600,254,235,1409,2498,741,COIL20_old/25/COIL20-0.015221374543557764-68.0.tree,OLD
819,334,293,1820,3266,817,COIL20_old/25/COIL20-0.011594870146806602-87.0.tree,OLD
817,334,293,1814,3258,816,COIL20_old/25/COIL20-0.011946493777480527-85.0.tree,OLD
727,305,272,1653,2957,787,COIL20_old/25/COIL20-0.013053308275579378-78.0.tree,OLD
549,236,214,1276,2275,708,COIL20_old/25/COIL20-0.01674755710187159-60.0.tree,OLD
600,254,234,1405,2493,739,COIL20_old/25/COIL20-0.015464569826365293-65.0.tree,OLD
324,120,151,792,1387,491,COIL20_old/25/COIL20-0.021139662046351593-33.0.tree,OLD
63,24,41,157,285,100,COIL20_old/25/COIL20-0.08776826468067661-2.0.tree,OLD
320,120,170,819,1429,471,COIL20_old/25/COIL20-0.024344353155972775-19.0.tree,OLD
468,155,190,1018,1831,570,COIL20_old/25/COIL20-0.028098032640286874-10.0.tree,OLD
519,224,204,1200,2147,698,COIL20_old/25/COIL20-0.019451209572248163-53.0.tree,OLD
689,290,263,1586,2828,773,COIL20_old/25/COIL20-0.014468791918176682-72.0.tree,OLD
562,236,217,1306,2321,706,COIL20_old/25/COIL20-0.016210061293688682-62.0.tree,OLD
484,176,207,1116,1983,583,COIL20_old/25/COIL20-0.03466456144273039-6.0.tree,OLD
380,126,165,865,1536,520,COIL20_old/25/COIL20-0.027399361446456605-12.0.tree,OLD
721,305,271,1642,2939,782,COIL20_old/25/COIL20-0.013425401948728988-77.0.tree,OLD
321,131,144,751,1347,455,COIL20_old/25/COIL20-0.0652837976935689-3.0.tree,OLD
600,254,234,1406,2494,739,COIL20_old/25/COIL20-0.015457280721365096-66.0.tree,OLD
320,118,151,785,1374,486,COIL20_old/25/COIL20-0.021737170709441422-29.0.tree,OLD
532,233,208,1241,2214,708,COIL20_old/25/COIL20-0.018906552742380234-57.0.tree,OLD
839,335,300,1861,3335,821,COIL20_old/25/COIL20-0.010309251341382109-92.0.tree,OLD
